Time;X-Acceleration;Y-Acceleration;Z-Acceleration;;X-Velocity;Y-Velocity;Z-Velocity;;X-distance;Y-distance;Z-distance;;Time;RAW X;RAW Y;RAW Z;;;;;
6,055;-0,02943;0,01962;-0,30411;;-0,07312;0,11247;-1,72313;;-0,22213;0,33883;-5,21429;;7055;-3;2;-31;;;;;
6,063;0,00000;0,00981;-0,24525;;-0,07324;0,11259;-1,72533;;-0,22271;0,33973;-5,22808;;7063;0;1;-25;;;;;
6,067;0,00000;0,00981;-0,24525;;-0,07324;0,11263;-1,72631;;-0,22300;0,34018;-5,23498;;7067;0;1;-25;;;;;
6,075;0,00000;0,00981;-0,24525;;-0,07324;0,11271;-1,72827;;-0,22359;0,34108;-5,24880;;7075;0;1;-25;;;;;
6,076;0,00000;0,00981;-0,24525;;-0,07324;0,11272;-1,72852;;-0,22366;0,34120;-5,25053;;7076;0;1;-25;;;;;
6,084;-0,01962;0,03924;-0,30411;;-0,07332;0,11291;-1,73071;;-0,22425;0,34210;-5,26437;;7084;-2;4;-31;;;;;
6,084;-0,01962;0,03924;-0,30411;;-0,07332;0,11291;-1,73071;;-0,22425;0,34210;-5,26437;;7084;-2;4;-31;;;;;
6,096;-0,01962;0,03924;-0,30411;;-0,07355;0,11338;-1,73436;;-0,22513;0,34346;-5,28516;;7096;-2;4;-31;;;;;
6,096;-0,01962;0,03924;-0,30411;;-0,07355;0,11338;-1,73436;;-0,22513;0,34346;-5,28516;;7096;-2;4;-31;;;;;
6,104;0,00000;0,00981;-0,29430;;-0,07363;0,11358;-1,73676;;-0,22572;0,34436;-5,29904;;7104;0;1;-30;;;;;
6,104;0,00000;0,00981;-0,29430;;-0,07363;0,11358;-1,73676;;-0,22572;0,34436;-5,29904;;7104;0;1;-30;;;;;
6,116;-0,00981;0,00981;-0,29430;;-0,07369;0,11370;-1,74029;;-0,22660;0,34573;-5,31990;;7116;-1;1;-30;;;;;
6,117;-0,00981;0,00981;-0,29430;;-0,07370;0,11371;-1,74058;;-0,22668;0,34584;-5,32164;;7117;-1;1;-30;;;;;
6,125;-0,01962;0,01962;-0,29430;;-0,07382;0,11383;-1,74294;;-0,22727;0,34675;-5,33558;;7125;-2;2;-30;;;;;
6,125;-0,01962;0,01962;-0,29430;;-0,07382;0,11383;-1,74294;;-0,22727;0,34675;-5,33558;;7125;-2;2;-30;;;;;
6,133;-0,01962;0,02943;-0,29430;;-0,07397;0,11402;-1,74529;;-0,22786;0,34766;-5,34953;;7133;-2;3;-30;;;;;
6,137;-0,01962;0,02943;-0,29430;;-0,07405;0,11414;-1,74647;;-0,22815;0,34812;-5,35651;;7137;-2;3;-30;;;;;
6,145;-0,00981;0,01962;-0,30411;;-0,07417;0,11434;-1,74886;;-0,22875;0,34903;-5,37050;;7145;-1;2;-31;;;;;
6,145;-0,00981;0,01962;-0,30411;;-0,07417;0,11434;-1,74886;;-0,22875;0,34903;-5,37050;;7145;-1;2;-31;;;;;
6,153;-0,01962;0,01962;-0,29430;;-0,07429;0,11449;-1,75126;;-0,22934;0,34995;-5,38450;;7153;-2;2;-30;;;;;
6,157;-0,01962;0,01962;-0,29430;;-0,07436;0,11457;-1,75243;;-0,22964;0,35041;-5,39150;;7157;-2;2;-30;;;;;
6,166;-0,03924;0,00981;-0,27468;;-0,07463;0,11470;-1,75499;;-0,23031;0,35144;-5,40729;;7166;-4;1;-28;;;;;
6,166;-0,03924;0,00981;-0,27468;;-0,07463;0,11470;-1,75499;;-0,23031;0,35144;-5,40729;;7166;-4;1;-28;;;;;
6,174;-0,03924;0,00981;-0,27468;;-0,07494;0,11478;-1,75719;;-0,23091;0,35236;-5,42134;;7174;-4;1;-28;;;;;
6,174;-0,03924;0,00981;-0,27468;;-0,07494;0,11478;-1,75719;;-0,23091;0,35236;-5,42134;;7174;-4;1;-28;;;;;
6,186;0,00000;0,01962;-0,25506;;-0,07518;0,11496;-1,76037;;-0,23181;0,35374;-5,44244;;7186;0;2;-26;;;;;
6,186;0,00000;0,01962;-0,25506;;-0,07518;0,11496;-1,76037;;-0,23181;0,35374;-5,44244;;7186;0;2;-26;;;;;
6,194;-0,01962;0,02943;-0,29430;;-0,07526;0,11515;-1,76257;;-0,23241;0,35466;-5,45653;;7194;-2;3;-30;;;;;
6,195;-0,01962;0,02943;-0,29430;;-0,07528;0,11518;-1,76286;;-0,23248;0,35477;-5,45830;;7195;-2;3;-30;;;;;
6,206;-0,00981;0,00000;-0,28449;;-0,07544;0,11535;-1,76605;;-0,23331;0,35604;-5,47770;;7206;-1;0;-29;;;;;
6,207;-0,00981;0,00000;-0,28449;;-0,07545;0,11535;-1,76633;;-0,23339;0,35615;-5,47947;;7207;-1;0;-29;;;;;
6,215;-0,01962;0,02943;-0,30411;;-0,07557;0,11546;-1,76868;;-0,23399;0,35708;-5,49361;;7215;-2;3;-31;;;;;
6,215;-0,01962;0,02943;-0,30411;;-0,07557;0,11546;-1,76868;;-0,23399;0,35708;-5,49361;;7215;-2;3;-31;;;;;
6,223;-0,01962;0,02943;-0,30411;;-0,07572;0,11570;-1,77112;;-0,23460;0,35800;-5,50777;;7223;-2;3;-31;;;;;
6,227;-0,01962;0,02943;-0,30411;;-0,07580;0,11582;-1,77233;;-0,23490;0,35846;-5,51486;;7227;-2;3;-31;;;;;
6,235;-0,00981;0,00000;-0,27468;;-0,07592;0,11593;-1,77465;;-0,23551;0,35939;-5,52904;;7235;-1;0;-28;;;;;
6,235;-0,00981;0,00000;-0,27468;;-0,07592;0,11593;-1,77465;;-0,23551;0,35939;-5,52904;;7235;-1;0;-28;;;;;
6,243;-0,01962;0,01962;-0,29430;;-0,07604;0,11601;-1,77692;;-0,23612;0,36032;-5,54325;;7243;-2;2;-30;;;;;
6,247;-0,01962;0,01962;-0,29430;;-0,07612;0,11609;-1,77810;;-0,23642;0,36078;-5,55036;;7247;-2;2;-30;;;;;
6,256;-0,01962;0,02943;-0,27468;;-0,07629;0,11631;-1,78066;;-0,23711;0,36183;-5,56638;;7256;-2;3;-28;;;;;
6,256;-0,01962;0,02943;-0,27468;;-0,07629;0,11631;-1,78066;;-0,23711;0,36183;-5,56638;;7256;-2;3;-28;;;;;
6,264;-0,01962;0,00981;-0,28449;;-0,07645;0,11647;-1,78290;;-0,23772;0,36276;-5,58063;;7264;-2;1;-29;;;;;
6,268;-0,01962;0,00981;-0,28449;;-0,07653;0,11651;-1,78404;;-0,23802;0,36323;-5,58776;;7268;-2;1;-29;;;;;
6,272;-0,01962;0,00981;-0,28449;;-0,07661;0,11655;-1,78517;;-0,23833;0,36369;-5,59490;;7272;-2;1;-29;;;;;
6,272;-0,01962;0,00981;-0,28449;;-0,07661;0,11655;-1,78517;;-0,23833;0,36369;-5,59490;;7272;-2;1;-29;;;;;
6,284;-0,00981;0,00981;-0,27468;;-0,07678;0,11667;-1,78853;;-0,23925;0,36509;-5,61634;;7284;-1;1;-28;;;;;
6,285;-0,00981;0,00981;-0,27468;;-0,07679;0,11668;-1,78880;;-0,23933;0,36521;-5,61813;;7285;-1;1;-28;;;;;
6,297;-0,01962;0,02943;-0,30411;;-0,07697;0,11691;-1,79228;;-0,24025;0,36661;-5,63962;;7297;-2;3;-31;;;;;
6,297;-0,01962;0,02943;-0,30411;;-0,07697;0,11691;-1,79228;;-0,24025;0,36661;-5,63962;;7297;-2;3;-31;;;;;
6,305;-0,01962;0,01962;-0,30411;;-0,07713;0,11711;-1,79471;;-0,24087;0,36755;-5,65397;;7305;-2;2;-31;;;;;
6,305;-0,01962;0,01962;-0,30411;;-0,07713;0,11711;-1,79471;;-0,24087;0,36755;-5,65397;;7305;-2;2;-31;;;;;
6,317;-0,01962;0,00981;-0,29430;;-0,07736;0,11728;-1,79830;;-0,24179;0,36895;-5,67553;;7317;-2;1;-30;;;;;
6,317;-0,01962;0,00981;-0,29430;;-0,07736;0,11728;-1,79830;;-0,24179;0,36895;-5,67553;;7317;-2;1;-30;;;;;
6,325;-0,01962;0,00981;-0,29430;;-0,07752;0,11736;-1,80065;;-0,24241;0,36989;-5,68992;;7325;-2;1;-30;;;;;
6,326;-0,01962;0,00981;-0,29430;;-0,07754;0,11737;-1,80095;;-0,24249;0,37001;-5,69172;;7326;-2;1;-30;;;;;
6,334;-0,00981;0,02943;-0,26487;;-0,07766;0,11753;-1,80319;;-0,24311;0,37095;-5,70614;;7334;-1;3;-27;;;;;
6,338;-0,00981;0,02943;-0,26487;;-0,07770;0,11765;-1,80425;;-0,24342;0,37142;-5,71335;;7338;-1;3;-27;;;;;
6,346;-0,01962;0,03924;-0,32373;;-0,07781;0,11792;-1,80660;;-0,24404;0,37236;-5,72780;;7346;-2;4;-33;;;;;
6,346;-0,01962;0,03924;-0,32373;;-0,07781;0,11792;-1,80660;;-0,24404;0,37236;-5,72780;;7346;-2;4;-33;;;;;
6,354;0,00000;0,00000;-0,30411;;-0,07789;0,11808;-1,80911;;-0,24467;0,37330;-5,74226;;7354;0;0;-31;;;;;
6,354;0,00000;0,00000;-0,30411;;-0,07789;0,11808;-1,80911;;-0,24467;0,37330;-5,74226;;7354;0;0;-31;;;;;
6,366;-0,02943;0,00000;-0,28449;;-0,07807;0,11808;-1,81264;;-0,24560;0,37472;-5,76399;;7366;-3;0;-29;;;;;
6,367;-0,02943;0,00000;-0,28449;;-0,07810;0,11808;-1,81293;;-0,24568;0,37484;-5,76580;;7367;-3;0;-29;;;;;
6,375;-0,02943;0,00000;-0,28449;;-0,07833;0,11808;-1,81520;;-0,24631;0,37578;-5,78032;;7375;-3;0;-29;;;;;
6,375;-0,02943;0,00000;-0,28449;;-0,07833;0,11808;-1,81520;;-0,24631;0,37578;-5,78032;;7375;-3;0;-29;;;;;
6,387;-0,00981;0,03924;-0,28449;;-0,07857;0,11831;-1,81862;;-0,24725;0,37720;-5,80212;;7387;-1;4;-29;;;;;
6,387;-0,00981;0,03924;-0,28449;;-0,07857;0,11831;-1,81862;;-0,24725;0,37720;-5,80212;;7387;-1;4;-29;;;;;
6,395;-0,02943;0,00981;-0,29430;;-0,07873;0,11851;-1,82093;;-0,24788;0,37815;-5,81668;;7395;-3;1;-30;;;;;
6,395;-0,02943;0,00981;-0,29430;;-0,07873;0,11851;-1,82093;;-0,24788;0,37815;-5,81668;;7395;-3;1;-30;;;;;
6,407;-0,01962;0,00000;-0,30411;;-0,07902;0,11857;-1,82452;;-0,24882;0,37957;-5,83855;;7407;-2;0;-31;;;;;
6,408;-0,01962;0,00000;-0,30411;;-0,07904;0,11857;-1,82483;;-0,24890;0,37969;-5,84037;;7408;-2;0;-31;;;;;
6,416;-0,00981;0,00981;-0,25506;;-0,07916;0,11861;-1,82706;;-0,24953;0,38064;-5,85498;;7416;-1;1;-26;;;;;
6,416;-0,00981;0,00981;-0,25506;;-0,07916;0,11861;-1,82706;;-0,24953;0,38064;-5,85498;;7416;-1;1;-26;;;;;
6,424;-0,00981;0,00981;-0,25506;;-0,07924;0,11869;-1,82910;;-0,25017;0,38159;-5,86961;;7424;-1;1;-26;;;;;
6,424;-0,00981;0,00981;-0,25506;;-0,07924;0,11869;-1,82910;;-0,25017;0,38159;-5,86961;;7424;-1;1;-26;;;;;
6,436;-0,01962;0,00981;-0,28449;;-0,07941;0,11880;-1,83234;;-0,25112;0,38301;-5,89157;;7436;-2;1;-29;;;;;
6,436;-0,01962;0,00981;-0,28449;;-0,07941;0,11880;-1,83234;;-0,25112;0,38301;-5,89157;;7436;-2;1;-29;;;;;
6,444;-0,00981;0,00000;-0,31392;;-0,07953;0,11884;-1,83473;;-0,25176;0,38396;-5,90624;;7444;-1;0;-32;;;;;
6,448;-0,00981;0,00000;-0,31392;;-0,07957;0,11884;-1,83599;;-0,25207;0,38444;-5,91358;;7448;-1;0;-32;;;;;
6,457;-0,00981;0,02943;-0,30411;;-0,07966;0,11898;-1,83877;;-0,25279;0,38551;-5,93012;;7457;-1;3;-31;;;;;
6,457;-0,00981;0,02943;-0,30411;;-0,07966;0,11898;-1,83877;;-0,25279;0,38551;-5,93012;;7457;-1;3;-31;;;;;
6,465;0,00981;0,00981;-0,31392;;-0,07966;0,11913;-1,84124;;-0,25343;0,38646;-5,94484;;7465;1;1;-32;;;;;
6,465;0,00981;0,00981;-0,31392;;-0,07966;0,11913;-1,84124;;-0,25343;0,38646;-5,94484;;7465;1;1;-32;;;;;
6,473;0,00981;0,00981;-0,31392;;-0,07958;0,11921;-1,84376;;-0,25406;0,38742;-5,95958;;7473;1;1;-32;;;;;
6,473;0,00981;0,00981;-0,31392;;-0,07958;0,11921;-1,84376;;-0,25406;0,38742;-5,95958;;7473;1;1;-32;;;;;
6,485;-0,00981;0,01962;-0,26487;;-0,07958;0,11939;-1,84723;;-0,25502;0,38885;-5,98173;;7485;-1;2;-27;;;;;
6,485;-0,00981;0,01962;-0,26487;;-0,07958;0,11939;-1,84723;;-0,25502;0,38885;-5,98173;;7485;-1;2;-27;;;;;
6,497;-0,02943;0,03924;-0,30411;;-0,07981;0,11974;-1,85064;;-0,25598;0,39028;-6,00391;;7497;-3;4;-31;;;;;
6,497;-0,02943;0,03924;-0,30411;;-0,07981;0,11974;-1,85064;;-0,25598;0,39028;-6,00391;;7497;-3;4;-31;;;;;
6,506;-0,00981;0,02943;-0,27468;;-0,07999;0,12005;-1,85325;;-0,25670;0,39136;-6,02058;;7506;-1;3;-28;;;;;
6,506;-0,00981;0,02943;-0,27468;;-0,07999;0,12005;-1,85325;;-0,25670;0,39136;-6,02058;;7506;-1;3;-28;;;;;
6,518;-0,01962;0,00000;-0,27468;;-0,08017;0,12023;-1,85654;;-0,25766;0,39280;-6,04284;;7518;-2;0;-28;;;;;
6,518;-0,01962;0,00000;-0,27468;;-0,08017;0,12023;-1,85654;;-0,25766;0,39280;-6,04284;;7518;-2;0;-28;;;;;
6,522;-0,01962;0,00000;-0,27468;;-0,08025;0,12023;-1,85764;;-0,25798;0,39328;-6,05027;;7522;-2;0;-28;;;;;
6,526;-0,01962;0,00000;-0,27468;;-0,08032;0,12023;-1,85874;;-0,25830;0,39376;-6,05770;;7526;-2;0;-28;;;;;
6,534;-0,00981;0,02943;-0,27468;;-0,08044;0,12034;-1,86094;;-0,25894;0,39473;-6,07258;;7534;-1;3;-28;;;;;
6,538;-0,00981;0,02943;-0,27468;;-0,08048;0,12046;-1,86204;;-0,25926;0,39521;-6,08003;;7538;-1;3;-28;;;;;
6,547;-0,01962;0,02943;-0,30411;;-0,08061;0,12073;-1,86464;;-0,25999;0,39629;-6,09680;;7547;-2;3;-31;;;;;
6,547;-0,01962;0,02943;-0,30411;;-0,08061;0,12073;-1,86464;;-0,25999;0,39629;-6,09680;;7547;-2;3;-31;;;;;
6,555;-0,00981;0,00000;-0,29430;;-0,08073;0,12084;-1,86703;;-0,26063;0,39726;-6,11172;;7555;-1;0;-30;;;;;
6,555;-0,00981;0,00000;-0,29430;;-0,08073;0,12084;-1,86703;;-0,26063;0,39726;-6,11172;;7555;-1;0;-30;;;;;
6,567;-0,01962;0,02943;-0,27468;;-0,08091;0,12102;-1,87045;;-0,26160;0,39871;-6,13415;;7567;-2;3;-28;;;;;
6,567;-0,01962;0,02943;-0,27468;;-0,08091;0,12102;-1,87045;;-0,26160;0,39871;-6,13415;;7567;-2;3;-28;;;;;
6,571;-0,01962;0,02943;-0,27468;;-0,08099;0,12114;-1,87155;;-0,26193;0,39920;-6,14163;;7571;-2;3;-28;;;;;
6,575;-0,01962;0,02943;-0,27468;;-0,08106;0,12126;-1,87265;;-0,26225;0,39968;-6,14912;;7575;-2;3;-28;;;;;
6,588;-0,01962;0,00000;-0,27468;;-0,08132;0,12145;-1,87622;;-0,26331;0,40126;-6,17349;;7588;-2;0;-28;;;;;
6,588;-0,01962;0,00000;-0,27468;;-0,08132;0,12145;-1,87622;;-0,26331;0,40126;-6,17349;;7588;-2;0;-28;;;;;
6,596;-0,01962;0,01962;-0,29430;;-0,08148;0,12153;-1,87849;;-0,26396;0,40223;-6,18851;;7596;-2;2;-30;;;;;
6,596;-0,01962;0,01962;-0,29430;;-0,08148;0,12153;-1,87849;;-0,26396;0,40223;-6,18851;;7596;-2;2;-30;;;;;
6,604;-0,01962;0,01962;-0,31392;;-0,08163;0,12168;-1,88093;;-0,26461;0,40320;-6,20354;;7604;-2;2;-32;;;;;
6,608;-0,01962;0,01962;-0,31392;;-0,08171;0,12176;-1,88218;;-0,26494;0,40369;-6,21107;;7608;-2;2;-32;;;;;
6,616;-0,00981;0,02943;-0,26487;;-0,08183;0,12196;-1,88450;;-0,26559;0,40466;-6,22614;;7616;-1;3;-27;;;;;
6,616;-0,00981;0,02943;-0,26487;;-0,08183;0,12196;-1,88450;;-0,26559;0,40466;-6,22614;;7616;-1;3;-27;;;;;
6,624;-0,00981;0,02943;-0,26487;;-0,08191;0,12219;-1,88662;;-0,26625;0,40564;-6,24122;;7624;-1;3;-27;;;;;
6,625;-0,00981;0,02943;-0,26487;;-0,08192;0,12222;-1,88688;;-0,26633;0,40576;-6,24311;;7625;-1;3;-27;;;;;
6,637;-0,00981;0,01962;-0,29430;;-0,08204;0,12252;-1,89023;;-0,26731;0,40723;-6,26577;;7637;-1;2;-30;;;;;
6,637;-0,00981;0,01962;-0,29430;;-0,08204;0,12252;-1,89023;;-0,26731;0,40723;-6,26577;;7637;-1;2;-30;;;;;
6,645;-0,01962;0,03924;-0,30411;;-0,08215;0,12275;-1,89263;;-0,26797;0,40821;-6,28090;;7645;-2;4;-31;;;;;
6,649;-0,01962;0,03924;-0,30411;;-0,08223;0,12291;-1,89385;;-0,26830;0,40870;-6,28848;;7649;-2;4;-31;;;;;
6,657;-0,01962;0,03924;-0,30411;;-0,08239;0,12322;-1,89628;;-0,26896;0,40969;-6,30364;;7657;-2;4;-31;;;;;
6,657;-0,01962;0,03924;-0,30411;;-0,08239;0,12322;-1,89628;;-0,26896;0,40969;-6,30364;;7657;-2;4;-31;;;;;
6,665;-0,01962;0,01962;-0,29430;;-0,08255;0,12346;-1,89867;;-0,26962;0,41068;-6,31882;;7665;-2;2;-30;;;;;
6,666;-0,01962;0,01962;-0,29430;;-0,08257;0,12348;-1,89897;;-0,26970;0,41080;-6,32071;;7666;-2;2;-30;;;;;
6,674;-0,01962;0,01962;-0,29430;;-0,08272;0,12364;-1,90132;;-0,27036;0,41179;-6,33592;;7674;-2;2;-30;;;;;
6,674;-0,01962;0,01962;-0,29430;;-0,08272;0,12364;-1,90132;;-0,27036;0,41179;-6,33592;;7674;-2;2;-30;;;;;
6,686;-0,03924;0,03924;-0,27468;;-0,08308;0,12399;-1,90473;;-0,27135;0,41327;-6,35875;;7686;-4;4;-28;;;;;
6,686;-0,03924;0,03924;-0,27468;;-0,08308;0,12399;-1,90473;;-0,27135;0,41327;-6,35875;;7686;-4;4;-28;;;;;
6,698;-0,00981;0,00981;-0,29430;;-0,08337;0,12428;-1,90815;;-0,27235;0,41476;-6,38163;;7698;-1;1;-30;;;;;
6,698;-0,00981;0,00981;-0,29430;;-0,08337;0,12428;-1,90815;;-0,27235;0,41476;-6,38163;;7698;-1;1;-30;;;;;
6,706;-0,00981;0,00981;-0,27468;;-0,08345;0,12436;-1,91042;;-0,27302;0,41576;-6,39690;;7706;-1;1;-28;;;;;
6,707;-0,00981;0,00981;-0,27468;;-0,08346;0,12437;-1,91070;;-0,27310;0,41588;-6,39881;;7707;-1;1;-28;;;;;
6,714;-0,00981;0,00981;-0,28449;;-0,08353;0,12444;-1,91266;;-0,27369;0,41675;-6,41220;;7714;-1;1;-29;;;;;
6,719;-0,00981;0,00981;-0,28449;;-0,08358;0,12449;-1,91408;;-0,27411;0,41738;-6,42176;;7719;-1;1;-29;;;;;
6,723;-0,00981;0,00981;-0,28449;;-0,08362;0,12453;-1,91522;;-0,27444;0,41787;-6,42942;;7723;-1;1;-29;;;;;
6,723;-0,00981;0,00981;-0,28449;;-0,08362;0,12453;-1,91522;;-0,27444;0,41787;-6,42942;;7723;-1;1;-29;;;;;
6,735;-0,01962;0,00981;-0,28449;;-0,08379;0,12465;-1,91863;;-0,27544;0,41937;-6,45242;;7735;-2;1;-29;;;;;
6,739;-0,01962;0,00981;-0,28449;;-0,08387;0,12469;-1,91977;;-0,27578;0,41987;-6,46010;;7739;-2;1;-29;;;;;
6,747;-0,01962;0,01962;-0,27468;;-0,08403;0,12480;-1,92200;;-0,27645;0,42086;-6,47547;;7747;-2;2;-28;;;;;
6,747;-0,01962;0,01962;-0,27468;;-0,08403;0,12480;-1,92200;;-0,27645;0,42086;-6,47547;;7747;-2;2;-28;;;;;
6,755;-0,01962;0,04905;-0,28449;;-0,08418;0,12508;-1,92424;;-0,27712;0,42186;-6,49085;;7755;-2;5;-29;;;;;
6,756;-0,01962;0,04905;-0,28449;;-0,08420;0,12513;-1,92453;;-0,27721;0,42199;-6,49278;;7756;-2;5;-29;;;;;
6,768;-0,00981;0,00000;-0,27468;;-0,08438;0,12542;-1,92788;;-0,27822;0,42349;-6,51589;;7768;-1;0;-28;;;;;
6,768;-0,00981;0,00000;-0,27468;;-0,08438;0,12542;-1,92788;;-0,27822;0,42349;-6,51589;;7768;-1;0;-28;;;;;
6,772;-0,00981;0,00000;-0,27468;;-0,08442;0,12542;-1,92898;;-0,27856;0,42399;-6,52361;;7772;-1;0;-28;;;;;
6,776;-0,00981;0,00000;-0,27468;;-0,08446;0,12542;-1,93008;;-0,27890;0,42450;-6,53132;;7776;-1;0;-28;;;;;
6,788;-0,01962;0,00981;-0,25506;;-0,08464;0,12548;-1,93326;;-0,27991;0,42600;-6,55450;;7788;-2;1;-26;;;;;
6,788;-0,01962;0,00981;-0,25506;;-0,08464;0,12548;-1,93326;;-0,27991;0,42600;-6,55450;;7788;-2;1;-26;;;;;
6,797;-0,00981;0,02943;-0,30411;;-0,08477;0,12566;-1,93577;;-0,28067;0,42713;-6,57191;;7797;-1;3;-31;;;;;
6,797;-0,00981;0,02943;-0,30411;;-0,08477;0,12566;-1,93577;;-0,28067;0,42713;-6,57191;;7797;-1;3;-31;;;;;
6,805;-0,00981;0,03924;-0,27468;;-0,08485;0,12593;-1,93809;;-0,28135;0,42814;-6,58741;;7805;-1;4;-28;;;;;
6,809;-0,00981;0,03924;-0,27468;;-0,08489;0,12609;-1,93919;;-0,28169;0,42864;-6,59516;;7809;-1;4;-28;;;;;
6,817;-0,01962;0,00000;-0,28449;;-0,08500;0,12624;-1,94142;;-0,28237;0,42965;-6,61069;;7817;-2;0;-29;;;;;
6,817;-0,01962;0,00000;-0,28449;;-0,08500;0,12624;-1,94142;;-0,28237;0,42965;-6,61069;;7817;-2;0;-29;;;;;
6,825;-0,01962;0,00000;-0,28449;;-0,08516;0,12624;-1,94370;;-0,28305;0,43066;-6,62623;;7825;-2;0;-29;;;;;
6,825;-0,01962;0,00000;-0,28449;;-0,08516;0,12624;-1,94370;;-0,28305;0,43066;-6,62623;;7825;-2;0;-29;;;;;
6,837;-0,01962;0,00000;-0,28449;;-0,08540;0,12624;-1,94711;;-0,28407;0,43218;-6,64957;;7837;-2;0;-29;;;;;
6,838;-0,01962;0,00000;-0,28449;;-0,08542;0,12624;-1,94740;;-0,28416;0,43230;-6,65152;;7838;-2;0;-29;;;;;
6,846;-0,01962;0,01962;-0,28449;;-0,08557;0,12632;-1,94967;;-0,28484;0,43331;-6,66711;;7846;-2;2;-29;;;;;
6,846;-0,01962;0,01962;-0,28449;;-0,08557;0,12632;-1,94967;;-0,28484;0,43331;-6,66711;;7846;-2;2;-29;;;;;
6,858;0,00000;0,00981;-0,29430;;-0,08569;0,12650;-1,95315;;-0,28587;0,43483;-6,69053;;7858;0;1;-30;;;;;
6,858;0,00000;0,00981;-0,29430;;-0,08569;0,12650;-1,95315;;-0,28587;0,43483;-6,69053;;7858;0;1;-30;;;;;
6,866;-0,01962;0,00981;-0,30411;;-0,08577;0,12658;-1,95554;;-0,28656;0,43584;-6,70616;;7866;-2;1;-31;;;;;
6,866;-0,01962;0,00981;-0,30411;;-0,08577;0,12658;-1,95554;;-0,28656;0,43584;-6,70616;;7866;-2;1;-31;;;;;
6,874;-0,01962;0,00981;-0,30411;;-0,08593;0,12666;-1,95797;;-0,28724;0,43685;-6,72181;;7874;-2;1;-31;;;;;
6,875;-0,01962;0,00981;-0,30411;;-0,08595;0,12667;-1,95828;;-0,28733;0,43698;-6,72377;;7875;-2;1;-31;;;;;
6,887;0,00000;0,01962;-0,26487;;-0,08606;0,12684;-1,96169;;-0,28836;0,43850;-6,74729;;7887;0;2;-27;;;;;
6,887;0,00000;0,01962;-0,26487;;-0,08606;0,12684;-1,96169;;-0,28836;0,43850;-6,74729;;7887;0;2;-27;;;;;
6,895;-0,00981;0,00000;-0,30411;;-0,08610;0,12692;-1,96397;;-0,28905;0,43952;-6,76299;;7895;-1;0;-31;;;;;
6,899;-0,00981;0,00000;-0,30411;;-0,08614;0,12692;-1,96518;;-0,28939;0,44003;-6,77085;;7899;-1;0;-31;;;;;
6,907;-0,01962;0,01962;-0,29430;;-0,08626;0,12700;-1,96758;;-0,29008;0,44104;-6,78658;;7907;-2;2;-30;;;;;
6,907;-0,01962;0,01962;-0,29430;;-0,08626;0,12700;-1,96758;;-0,29008;0,44104;-6,78658;;7907;-2;2;-30;;;;;
6,915;-0,01962;0,01962;-0,28449;;-0,08642;0,12716;-1,96989;;-0,29077;0,44206;-6,80233;;7915;-2;2;-29;;;;;
6,919;-0,01962;0,01962;-0,28449;;-0,08649;0,12724;-1,97103;;-0,29112;0,44257;-6,81022;;7919;-2;2;-29;;;;;
6,923;-0,01962;0,01962;-0,28449;;-0,08657;0,12731;-1,97217;;-0,29147;0,44308;-6,81810;;7923;-2;2;-29;;;;;
6,924;-0,01962;0,01962;-0,28449;;-0,08659;0,12733;-1,97245;;-0,29155;0,44320;-6,82007;;7924;-2;2;-29;;;;;
6,936;-0,01962;0,02943;-0,31392;;-0,08683;0,12763;-1,97604;;-0,29259;0,44473;-6,84377;;7936;-2;3;-32;;;;;
6,936;-0,01962;0,02943;-0,31392;;-0,08683;0,12763;-1,97604;;-0,29259;0,44473;-6,84377;;7936;-2;3;-32;;;;;
6,948;-0,01962;0,00981;-0,28449;;-0,08706;0,12786;-1,97963;;-0,29364;0,44627;-6,86750;;7948;-2;1;-29;;;;;
6,948;-0,01962;0,00981;-0,28449;;-0,08706;0,12786;-1,97963;;-0,29364;0,44627;-6,86750;;7948;-2;1;-29;;;;;
6,956;0,00000;0,00981;-0,31392;;-0,08714;0,12794;-1,98203;;-0,29433;0,44729;-6,88335;;7956;0;1;-32;;;;;
6,956;0,00000;0,00981;-0,31392;;-0,08714;0,12794;-1,98203;;-0,29433;0,44729;-6,88335;;7956;0;1;-32;;;;;
6,969;-0,00981;0,01962;-0,27468;;-0,08721;0,12813;-1,98585;;-0,29547;0,44895;-6,90914;;7969;-1;2;-28;;;;;
6,969;-0,00981;0,01962;-0,27468;;-0,08721;0,12813;-1,98585;;-0,29547;0,44895;-6,90914;;7969;-1;2;-28;;;;;
6,973;-0,00981;0,01962;-0,27468;;-0,08725;0,12821;-1,98695;;-0,29582;0,44947;-6,91708;;7973;-1;2;-28;;;;;
6,977;-0,00981;0,01962;-0,27468;;-0,08728;0,12829;-1,98805;;-0,29616;0,44998;-6,92503;;7977;-1;2;-28;;;;;
6,985;0,00000;0,00981;-0,30411;;-0,08732;0,12841;-1,99037;;-0,29686;0,45101;-6,94095;;7985;0;1;-31;;;;;
6,989;0,00000;0,00981;-0,30411;;-0,08732;0,12845;-1,99158;;-0,29721;0,45152;-6,94891;;7989;0;1;-31;;;;;
6,997;-0,00981;0,00000;-0,29430;;-0,08736;0,12849;-1,99398;;-0,29791;0,45255;-6,96485;;7997;-1;0;-30;;;;;
